1.38,1.00
1.39,1.00
1.40,1.00
1.41,1.00
1.42,1.00
1.43,1.00
1.44,1.00
1.45,1.00
1.46,1.00
1.47,1.00
1.48,1.00
1.49,1.00
1.50,1.00
1.51,1.00
1.52,1.00
1.53,1.00
1.54,1.00
1.55,1.00
1.56,1.00
1.57,1.00
1.58,1.00
1.59,1.00
1.60,1.00
1.61,1.00
1.62,1.00
1.63,1.00
1.64,1.00
1.65,1.00
1.66,1.00
1.67,1.00
1.68,1.00
1.69,1.00
1.70,1.00
1.71,1.00
1.72,1.00
1.73,1.00
1.74,1.00
1.75,1.00
1.76,1.00
1.77,1.00
1.78,1.00
1.79,1.00
1.80,1.00
1.81,1.00
1.82,1.00
1.83,1.00
1.84,1.00
1.85,1.00
1.86,1.00
1.87,1.00
1.88,1.00
1.89,1.00
1.90,1.00
1.91,1.00
1.92,1.00
1.93,1.00
1.94,1.00
1.95,1.00
1.96,1.00
1.97,1.00
1.98,1.00
1.99,1.00
2.00,1.00
2.01,0.00
2.02,0.00
2.03,0.00
2.04,0.00
2.05,0.00
2.06,0.00
2.07,0.00
2.08,0.00
2.09,0.00
2.10,0.00
2.11,0.00
2.12,0.00
2.13,0.00
2.14,0.00
2.15,0.00
2.16,0.00
2.17,0.00
2.18,0.00
2.19,0.00
2.20,0.00
2.21,0.00
2.22,0.00
2.23,0.00
2.24,0.00
2.25,0.00
2.26,0.00
2.27,0.00
2.28,0.00
2.29,0.00
2.30,0.00
2.31,0.00
2.32,0.00
2.33,0.00
2.34,0.00
2.35,0.00
2.36,0.00
2.37,0.00
2.38,0.00
2.39,0.00
2.40,0.00
2.41,0.00
2.42,0.00
2.43,0.00
2.44,0.00
2.45,0.00
2.46,0.00
2.47,0.00
2.48,0.00
2.49,0.00
2.50,0.00
2.51,0.00
2.52,0.00
2.53,0.00
2.54,0.00
2.55,0.00
2.56,0.00
2.57,0.00
2.58,0.00
2.59,0.00
2.60,0.00
2.61,0.00
2.62,0.00
2.63,0.00
2.64,0.00
2.65,0.00
2.66,0.00
2.67,0.00
2.68,0.00
2.69,0.00
2.70,0.00
2.71,0.00
2.72,0.00
2.73,0.00
2.74,0.00
2.75,0.00
2.76,0.00
2.77,0.00
2.78,0.00
2.79,0.00
2.80,0.00
2.81,0.00
2.82,0.00
2.83,0.00
2.84,0.00
2.85,0.00
2.86,0.00
2.87,0.00
2.88,0.00
2.89,0.00
2.90,0.00
2.91,0.00
2.92,0.00
2.93,0.00
2.94,0.00
2.95,0.00
2.96,0.00
2.97,0.00
2.98,0.00
2.99,0.00
3.00,0.00
3.01,0.00
3.02,0.00
3.03,0.00
3.04,0.00
3.05,0.00
3.06,0.00
3.07,0.00
3.08,0.00
3.09,0.00
3.10,0.00
3.11,0.00
3.12,0.00
3.13,0.00
3.14,0.00
3.15,0.00
3.16,0.00
3.17,0.00
3.18,0.00
3.19,0.00
3.20,0.00
3.21,0.00
3.22,0.00
3.23,0.00
3.24,0.00
3.25,0.00
3.26,0.00
3.27,0.00
3.28,0.00
3.29,0.00
3.30,0.00
3.31,0.00
3.32,0.00
3.33,0.00
3.34,0.00
3.35,0.00
3.36,0.00
3.37,0.00
3.38,0.00
3.39,0.00
3.40,0.00
3.41,0.00
3.42,0.00
3.43,0.00
3.44,0.00
3.45,0.00
3.46,0.00
3.47,0.00
3.48,0.00
3.49,0.00
3.50,0.00
3.51,0.00
3.52,0.00
3.53,0.00
3.54,0.00
3.55,0.00
3.56,0.00
3.57,0.00
3.58,0.00
3.59,0.00
3.60,0.00
3.61,0.00
3.62,0.00
3.63,0.00
3.64,0.00
3.65,0.00
3.66,0.00
3.67,0.00
3.68,0.00
3.69,0.00
3.70,0.00
3.71,0.00
3.72,0.00
3.73,0.00
3.74,0.00
3.75,0.00
3.76,0.00
3.77,0.00
3.78,0.00
3.79,1.00
3.80,1.00
3.81,1.00
3.82,1.00
3.83,1.00
3.84,1.00
3.85,1.00
3.86,1.00
3.87,1.00
3.88,1.00
3.89,1.00
3.90,1.00
3.91,1.00
3.92,1.00
3.93,1.00
3.94,1.00
3.95,1.00
3.96,1.00
3.97,1.00
3.98,1.00
3.99,1.00
4.00,1.00
4.01,1.00
4.02,1.00
4.03,1.00
4.04,1.00
4.05,1.00
4.06,1.00
4.07,1.00
4.08,1.00
4.09,1.00
4.10,1.00
4.11,1.00
4.12,1.00
4.13,1.00
4.14,1.00
4.15,1.00
4.16,1.00
4.17,1.00
4.18,1.00
4.19,1.00
4.20,1.00
4.21,1.00
4.22,1.00
4.23,1.00
4.24,1.00
4.25,1.00
4.26,1.00
4.27,1.00
4.28,1.00
4.29,1.00
4.30,1.00
4.31,1.00
4.32,1.00
4.33,1.00
4.34,1.00
4.35,1.00
4.36,1.00
4.37,1.00
4.38,1.00
4.39,1.00
4.40,1.00
4.41,1.00
4.42,1.00
4.43,1.00
4.44,1.00
4.45,1.00
4.46,1.00
4.47,1.00
4.48,1.00
4.49,1.00
4.50,1.00
4.51,1.00
4.52,1.00
4.53,1.00
4.54,1.00
4.55,1.00
4.56,1.00
4.57,1.00
4.58,1.00
4.59,1.00
4.60,1.00
4.61,1.00
4.62,1.00
4.63,1.00
4.64,1.00
4.65,1.00
4.66,1.00
4.67,1.00
4.68,1.00
4.69,1.00
4.70,1.00
4.71,1.00
4.72,1.00
4.73,1.00
4.74,1.00
4.75,1.00
4.76,1.00
4.77,1.00
4.78,1.00
4.79,1.00
4.80,1.00
4.81,1.00
4.82,1.00
4.83,1.00
4.84,1.00
4.85,1.00
4.86,1.00
4.87,1.00
4.88,1.00
4.89,1.00
4.90,1.00
4.91,1.00
4.92,1.00
4.93,1.00
4.94,1.00
4.95,1.00
4.96,1.00
4.97,1.00
4.98,1.00
4.99,1.00
5.00,1.00
5.01,1.00
5.02,1.00
5.03,1.00
5.04,1.00
5.05,1.00
5.06,1.00
5.07,1.00
5.08,1.00
5.09,1.00
5.10,1.00
5.11,1.00
5.12,1.00
5.13,1.00
5.14,1.00
5.15,1.00
5.16,1.00
5.17,1.00
5.18,1.00
5.19,1.00
5.20,1.00
5.21,1.00
5.22,1.00
5.23,1.00
5.24,1.00
5.25,1.00
5.26,1.00
5.27,1.00
5.28,1.00
5.29,1.00
5.30,1.00
5.31,1.00
5.32,1.00
5.33,1.00
5.34,1.00
5.35,1.00
5.36,1.00
5.37,1.00
5.38,1.00
5.39,1.00
5.40,1.00
5.41,1.00
5.42,1.00
5.43,1.00
5.44,1.00
5.45,1.00
5.46,1.00
5.47,1.00
5.48,1.00
5.49,1.00
5.50,1.00
5.51,1.00
5.52,1.00
5.53,1.00
5.54,1.00
5.55,1.00
5.56,1.00
5.57,1.00
5.58,1.00
5.59,1.00
5.60,1.00
5.61,1.00
5.62,1.00
5.63,1.00
5.64,1.00
5.65,1.00
5.66,1.00
5.67,1.00
5.68,1.00
5.69,1.00
5.70,1.00
5.71,1.00
5.72,1.00
5.73,1.00
5.74,1.00
5.75,1.00
5.76,1.00
5.77,1.00
5.78,1.00
5.79,1.00
5.80,1.00
5.81,1.00
5.82,1.00
5.83,1.00
5.84,1.00
5.85,1.00
5.86,1.00
5.87,1.00
5.88,1.00
5.89,1.00
5.90,1.00
5.91,1.00
5.92,1.00
5.93,1.00
5.94,1.00
5.95,1.00
5.96,1.00
5.97,1.00
5.98,1.00
5.99,1.00
6.00,1.00
6.01,1.00
6.02,1.00
6.03,1.00
6.04,1.00
6.05,1.00
6.06,1.00
6.07,1.00
6.08,1.00
6.09,1.00
6.10,1.00
6.11,1.00
6.12,1.00
6.13,1.00
6.14,1.00
6.15,1.00
6.16,1.00
6.17,1.00
6.18,1.00
6.19,1.00
6.20,1.00
6.21,1.00
6.22,1.00
6.23,1.00
6.24,1.00
6.25,1.00
6.26,1.00
6.27,1.00
6.28,1.00
6.29,1.00
6.30,1.00
6.31,1.00
6.32,1.00
6.33,1.00
6.34,1.00
6.35,1.00
6.36,1.00
6.37,1.00
6.38,1.00
6.39,1.00
6.40,1.00
6.41,1.00
6.42,1.00
6.43,1.00
6.44,1.00
6.45,1.00
6.46,1.00
6.47,1.00
6.48,1.00
6.49,1.00
6.50,1.00
6.51,1.00
6.52,1.00
6.53,1.00
6.54,1.00
6.55,1.00
6.56,1.00
6.57,1.00
6.58,1.00
6.59,1.00
6.60,1.00
6.61,1.00
6.62,1.00
6.63,1.00
6.64,1.00
6.65,1.00
6.66,1.00
6.67,1.00
6.68,1.00
6.69,1.00
6.70,1.00
6.71,1.00
6.72,1.00
6.73,1.00
6.74,1.00
6.75,1.00
6.76,1.00
6.77,1.00
6.78,1.00
6.79,1.00
6.80,1.00
6.81,1.00
6.82,1.00
6.83,1.00
6.84,1.00
6.85,1.00
6.86,1.00
6.87,1.00
6.88,1.00
6.89,1.00
6.90,1.00
6.91,1.00
6.92,1.00
6.93,1.00
6.94,1.00
6.95,1.00
6.96,1.00
6.97,1.00
6.98,1.00
6.99,1.00
7.00,1.00
7.01,1.00
7.02,1.00
7.03,1.00
7.04,1.00
7.05,1.00
7.06,1.00
7.07,1.00
7.08,1.00
7.09,1.00
7.10,1.00
7.11,1.00
7.12,1.00
7.13,1.00
7.14,1.00
7.15,1.00
7.16,1.00
7.17,1.00
7.18,1.00
7.19,1.00
7.20,1.00
7.21,1.00
7.22,1.00
7.23,1.00
7.24,1.00
7.25,1.00
7.26,1.00
7.27,1.00
7.28,1.00
7.29,1.00
7.30,1.00
7.31,1.00
7.32,1.00
7.33,0.00
7.34,0.00
7.35,0.00
7.36,0.00
7.37,0.00
7.38,0.00
7.39,0.00
7.40,0.00
7.41,0.00
7.42,0.00
7.43,0.00
7.44,0.00
7.45,0.00
7.46,0.00
7.47,0.00
7.48,0.00
7.49,0.00
7.50,0.00
7.51,0.00
7.52,0.00
7.53,0.00
7.54,0.00
7.55,0.00
7.56,0.00
7.57,0.00
7.58,0.00
7.59,0.00
7.60,0.00
7.61,0.00
7.62,0.00
7.63,0.00
7.64,0.00
7.65,0.00
7.66,0.00
7.67,0.00
7.68,0.00
7.69,0.00
7.70,0.00
7.71,0.00
7.72,0.00
7.73,0.00
7.74,0.00
7.75,0.00
7.76,0.00
7.77,0.00
7.78,1.00
7.79,1.00
7.80,1.00
7.81,1.00
7.82,1.00
7.83,1.00
7.84,1.00
7.85,1.00
7.86,1.00
7.87,1.00
7.88,1.00
7.89,1.00
7.90,1.00
7.91,1.00
7.92,1.00
7.93,1.00
7.94,1.00
7.95,1.00
7.96,1.00
7.97,1.00
7.98,1.00
7.99,1.00
8.00,1.00
8.01,1.00
8.02,1.00
8.03,1.00
8.04,1.00
8.05,1.00
8.06,1.00
8.07,1.00
8.08,1.00
8.09,1.00
8.10,1.00
8.11,1.00
8.12,1.00
8.13,1.00
8.14,1.00
8.15,1.00
8.16,1.00
8.17,1.00
8.18,1.00
8.19,1.00
8.20,1.00
8.21,1.00
8.22,1.00
8.23,1.00
8.24,1.00
8.25,1.00
8.26,1.00
8.27,1.00
8.28,1.00
8.29,1.00
8.30,1.00
8.31,1.00
8.32,1.00
8.33,1.00
8.34,1.00
8.35,1.00
8.36,1.00
8.37,1.00
8.38,1.00
8.39,1.00
8.40,1.00
8.41,1.00
8.42,1.00
8.43,1.00
8.44,1.00
8.45,1.00
8.46,1.00
8.47,1.00
8.48,1.00
8.49,1.00
8.50,1.00
8.51,1.00
8.52,1.00
8.53,1.00
8.54,1.00
8.55,1.00
8.56,1.00
8.57,1.00
8.58,1.00
8.59,1.00
8.60,1.00
8.61,1.00
8.62,1.00
8.63,1.00
8.64,1.00
8.65,1.00
8.66,1.00
8.67,1.00
8.68,1.00
8.69,1.00
8.70,1.00
8.71,1.00
8.72,1.00
8.73,1.00
8.74,1.00
8.75,1.00
8.76,1.00
8.77,1.00
8.78,1.00
8.79,1.00
8.80,1.00
8.81,1.00
8.82,1.00
8.83,1.00
8.84,1.00
8.85,1.00
8.86,1.00
8.87,1.00
8.88,1.00
8.89,1.00
8.90,1.00
8.91,1.00
8.92,1.00
8.93,1.00
8.94,1.00
8.95,1.00
8.96,1.00
8.97,1.00
8.98,1.00
8.99,1.00
9.00,1.00
9.01,1.00
9.02,1.00
9.03,1.00
9.04,1.00
9.05,1.00
9.06,1.00
9.07,1.00
9.08,1.00
9.09,1.00
9.10,1.00
9.11,1.00
9.12,1.00
9.13,1.00
9.14,1.00
9.15,1.00
9.16,1.00
9.17,1.00
9.18,1.00
9.19,1.00
9.20,1.00
9.21,1.00
9.22,1.00
9.23,1.00
9.24,1.00
9.25,1.00
9.26,1.00
9.27,1.00
9.28,1.00
9.29,1.00
9.30,1.00
9.31,1.00
9.32,1.00
9.33,1.00
9.34,1.00
9.35,1.00
9.36,1.00
9.37,1.00
9.38,1.00
9.39,1.00
9.40,1.00
9.41,1.00
9.42,1.00
9.43,1.00
9.44,1.00
9.45,1.00
9.46,1.00
9.47,1.00
9.48,1.00
9.49,1.00
9.50,1.00
9.51,1.00
9.52,1.00
9.53,1.00
9.54,1.00
9.55,1.00
9.56,1.00
9.57,1.00
9.58,1.00
9.59,1.00
9.60,1.00
9.61,1.00
9.62,1.00
9.63,1.00
9.64,1.00
9.65,1.00
9.66,1.00
9.67,1.00
9.68,1.00
9.69,1.00
9.70,1.00
9.71,1.00
9.72,1.00
9.73,1.00
9.74,1.00
9.75,1.00
9.76,1.00
9.77,1.00
9.78,1.00
9.79,1.00
9.80,1.00
9.81,1.00
9.82,1.00
9.83,1.00
9.84,1.00
9.85,1.00
9.86,1.00
9.87,1.00
9.88,1.00
9.89,1.00
9.90,1.00
9.91,1.00
9.92,1.00
9.93,1.00
9.94,1.00
9.95,1.00
9.96,1.00
9.97,1.00
9.98,1.00
9.99,1.00
10.00,1.00
10.01,1.00
10.02,1.00
10.03,1.00
10.04,1.00
10.05,1.00
10.06,1.00
10.07,1.00
10.08,1.00
10.09,1.00
10.10,1.00
10.11,1.00
10.12,1.00
10.13,1.00
10.14,1.00
10.15,1.00
10.16,1.00
10.17,1.00
10.18,1.00
10.19,1.00
10.20,1.00
10.21,1.00
10.22,1.00
10.23,1.00
10.24,1.00
10.25,1.00
10.26,1.00
10.27,1.00
10.28,1.00
10.29,1.00
10.30,1.00
10.31,1.00
10.32,1.00
10.33,1.00
10.34,1.00
10.35,1.00
10.36,1.00
10.37,1.00
10.38,1.00
10.39,1.00
10.40,1.00
10.41,1.00
10.42,1.00
10.43,1.00
10.44,1.00
10.45,1.00
10.46,1.00
10.47,1.00
10.48,1.00
10.49,1.00
10.50,1.00
10.51,1.00
10.52,1.00
10.53,1.00
10.54,1.00
10.55,1.00
10.56,1.00
10.57,1.00
10.58,1.00
10.59,1.00
10.60,1.00
10.61,1.00
10.62,1.00
10.63,1.00
10.64,1.00
10.65,1.00
10.66,1.00
10.67,1.00
10.68,1.00
10.69,1.00
10.70,1.00
10.71,1.00
10.72,1.00
10.73,1.00
10.74,1.00
10.75,1.00
10.76,1.00
10.77,1.00
10.78,1.00
10.79,1.00
10.80,1.00
10.81,1.00
10.82,1.00
10.83,1.00
10.84,1.00
10.85,1.00
10.86,1.00
10.87,1.00
10.88,1.00
10.89,1.00
10.90,1.00
10.91,1.00
10.92,1.00
10.93,1.00
10.94,1.00
10.95,1.00
10.96,1.00
10.97,1.00
10.98,1.00
10.99,1.00
11.00,1.00
11.01,1.00
11.02,1.00
11.03,1.00
11.04,1.00
11.05,1.00
11.06,1.00
11.07,1.00
11.08,1.00
11.09,1.00
11.10,1.00
11.11,1.00
11.12,1.00
11.13,1.00
11.14,1.00
11.15,1.00
11.16,1.00
11.17,1.00
11.18,1.00
11.19,1.00
11.20,1.00
11.21,1.00
11.22,1.00
11.23,1.00
11.24,1.00
11.25,1.00
11.26,1.00
11.27,1.00
11.28,1.00
11.29,1.00
11.30,1.00
11.31,1.00
11.32,1.00
11.33,1.00
11.34,1.00
11.35,1.00
11.36,1.00
11.37,1.00
11.38,1.00
11.39,1.00
11.40,1.00
11.41,1.00
11.42,1.00
11.43,1.00
11.44,1.00
11.45,1.00
11.46,1.00
11.47,1.00
11.48,1.00
11.49,1.00
11.50,1.00
11.51,1.00
11.52,1.00
11.53,1.00
11.54,1.00
11.55,1.00
11.56,1.00
11.57,1.00
11.58,1.00
11.59,1.00
11.60,1.00
11.61,1.00
11.62,1.00
11.63,1.00
11.64,1.00
11.65,1.00
11.66,1.00
11.67,1.00
11.68,0.00
11.69,0.00
11.70,0.00
11.71,0.00
11.72,0.00
11.73,0.00
11.74,0.00
11.75,0.00
11.76,0.00
11.77,0.00
11.78,0.00
11.79,0.00
11.80,0.00
11.81,0.00
11.82,0.00
11.83,0.00
11.84,0.00
11.85,0.00
11.86,0.00
11.87,0.00
11.88,0.00
11.89,0.00
11.90,0.00
11.91,0.00
11.92,0.00
11.93,0.00
11.94,0.00
11.95,0.00
11.96,0.00
11.97,0.00
11.98,0.00
11.99,0.00
12.00,0.00
12.01,0.00
12.02,0.00
12.03,0.00
12.04,0.00
12.05,0.00
12.06,0.00
12.07,0.00
12.08,0.00
12.09,0.00
12.10,0.00
12.11,0.00
12.12,0.00
12.13,0.00
12.14,0.00
12.15,0.00
12.16,0.00
12.17,0.00
12.18,0.00
12.19,0.00
12.20,0.00
12.21,0.00
12.22,0.00
12.23,0.00
12.24,0.00
12.25,0.00
12.26,0.00
12.27,0.00
12.28,0.00
12.29,0.00
12.30,0.00
12.31,0.00
12.32,0.00
12.33,0.00
12.34,0.00
12.35,0.00
12.36,0.00
12.37,0.00
12.38,0.00
12.39,0.00
12.40,0.00
12.41,0.00
12.42,0.00
12.43,0.00
12.44,0.00
12.45,0.00
12.46,0.00
12.47,0.00
12.48,0.00
12.49,0.00
12.50,0.00
12.51,0.00
12.52,0.00
12.53,0.00
12.54,0.00
12.55,0.00
12.56,0.00
12.57,0.00
12.58,0.00
12.59,0.00
12.60,0.00
12.61,0.00
12.62,0.00
12.63,0.00
12.64,0.00
12.65,0.00
12.66,0.00
12.67,0.00
12.68,0.00
12.69,0.00
12.70,0.00
12.71,0.00
12.72,0.00
12.73,0.00
12.74,0.00
12.75,0.00
12.76,0.00
12.77,0.00
12.78,0.00
12.79,0.00
12.80,0.00
12.81,0.00
12.82,0.00
12.83,0.00
12.84,0.00
12.85,0.00
12.86,0.00
12.87,0.00
12.88,0.00
12.89,0.00
12.90,0.00
12.91,0.00
12.92,0.00
12.93,0.00
12.94,0.00
12.95,0.00
12.96,0.00
12.97,0.00
12.98,0.00
12.99,0.00
13.00,0.00
13.01,0.00
13.02,0.00
13.03,0.00
13.04,0.00
13.05,0.00
13.06,0.00
13.07,0.00
13.08,0.00
13.09,0.00
13.10,0.00
13.11,0.00
13.12,0.00
13.13,0.00
13.14,0.00
13.15,0.00
13.16,0.00
13.17,0.00
13.18,0.00
13.19,0.00
13.20,0.00
13.21,0.00
13.22,0.00
13.23,0.00
13.24,0.00
13.25,0.00
13.26,0.00
13.27,0.00
13.28,0.00
13.29,0.00
13.30,0.00
13.31,0.00
13.32,0.00
13.33,0.00
13.34,0.00
13.35,0.00
13.36,0.00
13.37,0.00
13.38,0.00
13.39,0.00
13.40,0.00
13.41,0.00
13.42,0.00
13.43,0.00
13.44,0.00
13.45,0.00
13.46,0.00
13.47,0.00
13.48,0.00
13.49,0.00
13.50,0.00
13.51,0.00
13.52,0.00
13.53,0.00
13.54,0.00
13.55,0.00
13.56,0.00
13.57,0.00
13.58,0.00
13.59,0.00
13.60,0.00
13.61,0.00
13.62,0.00
13.63,0.00
13.64,0.00
13.65,0.00
13.66,0.00
13.67,0.00
13.68,0.00
13.69,0.00
13.70,0.00
13.71,0.00
13.72,0.00
13.73,0.00
13.74,0.00
13.75,0.00
13.76,0.00
13.77,0.00
13.78,0.00
13.79,0.00
13.80,0.00
13.81,0.00
13.82,0.00
13.83,0.00
13.84,0.00
13.85,0.00
13.86,0.00
13.87,0.00
13.88,0.00
13.89,0.00
13.90,0.00
13.91,0.00
13.92,0.00
13.93,0.00
13.94,0.00
13.95,0.00
13.96,0.00
13.97,0.00
13.98,0.00
13.99,0.00
14.00,0.00
14.01,0.00
14.02,0.00
14.03,0.00
14.04,0.00
14.05,0.00
14.06,0.00
14.07,0.00
14.08,0.00
14.09,0.00
14.10,0.00
14.11,0.00
14.12,0.00
14.13,0.00
14.14,0.00
14.15,0.00
14.16,0.00
14.17,1.00
14.18,1.00
14.19,1.00
14.20,1.00
14.21,1.00
14.22,1.00
14.23,1.00
14.24,1.00
14.25,1.00
14.26,1.00
14.27,1.00
14.28,1.00
14.29,1.00
14.30,1.00
14.31,1.00
14.32,1.00
14.33,1.00
14.34,1.00
14.35,1.00
14.36,1.00
14.37,1.00
14.38,1.00
14.39,1.00
14.40,1.00
14.41,1.00
14.42,1.00
14.43,1.00
14.44,1.00
14.45,1.00
14.46,1.00
14.47,1.00
14.48,1.00
14.49,1.00
14.50,1.00
14.51,1.00
14.52,1.00
14.53,1.00
14.54,1.00
14.55,1.00
14.56,1.00
14.57,1.00
14.58,1.00
14.59,1.00
14.60,1.00
14.61,1.00
14.62,1.00
14.63,1.00
14.64,1.00
14.65,1.00
14.66,1.00
14.67,1.00
14.68,1.00
14.69,1.00
14.70,1.00
14.71,1.00
14.72,1.00
14.73,1.00
14.74,1.00
14.75,1.00
14.76,1.00
14.77,1.00
14.78,1.00
14.79,1.00
14.80,1.00
14.81,1.00
14.82,1.00
14.83,1.00
14.84,1.00
14.85,1.00
14.86,1.00
14.87,1.00
14.88,1.00
14.89,1.00
14.90,1.00
14.91,1.00
14.92,1.00
14.93,1.00
14.94,1.00
14.95,1.00
14.96,1.00
14.97,1.00
14.98,1.00
14.99,1.00
15.00,1.00
15.01,1.00
15.02,1.00
15.03,1.00
15.04,1.00
15.05,1.00
15.06,1.00
15.07,1.00
15.08,1.00
15.09,1.00
15.10,1.00
15.11,1.00
15.12,1.00
15.13,1.00
15.14,1.00
15.15,1.00
15.16,1.00
15.17,0.00
15.18,0.00
15.19,0.00
15.20,0.00
15.21,0.00
15.22,0.00
15.23,0.00
15.24,0.00
15.25,0.00
15.26,0.00
15.27,0.00
15.28,0.00
15.29,0.00
15.30,0.00
15.31,0.00
15.32,0.00
15.33,0.00
15.34,0.00
15.35,0.00
15.36,0.00
15.37,0.00
15.38,0.00
15.39,0.00
15.40,1.00
15.41,1.00
15.42,1.00
15.43,1.00
15.44,1.00
15.45,1.00
15.46,1.00
15.47,1.00
15.48,1.00
15.49,1.00
15.50,1.00
15.51,1.00
15.52,1.00
15.53,1.00
15.54,1.00
15.55,1.00
15.56,1.00
15.57,1.00
15.58,1.00
15.59,1.00
15.60,1.00
15.61,1.00
15.62,1.00
15.63,1.00
15.64,1.00
15.65,1.00
15.66,1.00
15.67,1.00
15.68,1.00
15.69,1.00
15.70,1.00
15.71,1.00
15.72,1.00
15.73,1.00
15.74,1.00
15.75,1.00
15.76,1.00
15.77,1.00
15.78,1.00
15.79,1.00
15.80,1.00
15.81,1.00
15.82,1.00
15.83,1.00
15.84,1.00
15.85,1.00
15.86,1.00
15.87,1.00
15.88,1.00
15.89,1.00
15.90,1.00
15.91,1.00
15.92,1.00
15.93,1.00
15.94,1.00
15.95,1.00
15.96,1.00
15.97,1.00
15.98,1.00
15.99,1.00
16.00,1.00
16.01,1.00
16.02,1.00
16.03,1.00
16.04,1.00
16.05,1.00
16.06,1.00
16.07,1.00
16.08,1.00
16.09,1.00
16.10,1.00
16.11,1.00
16.12,1.00
16.13,1.00
16.14,1.00
16.15,1.00
16.16,1.00
16.17,1.00
16.18,1.00
16.19,1.00
16.20,1.00
16.21,1.00
16.22,1.00
16.23,1.00
16.24,1.00
16.25,1.00
16.26,1.00
16.27,1.00
16.28,1.00
16.29,1.00
16.30,1.00
16.31,1.00
16.32,1.00
16.33,1.00
16.34,1.00
16.35,1.00
16.36,1.00
16.37,1.00
16.38,1.00
16.39,1.00
16.40,0.00
16.41,0.00
16.42,0.00
16.43,0.00
16.44,0.00
16.45,0.00
16.46,0.00
16.47,0.00
16.48,0.00
16.49,0.00
16.50,0.00
16.51,0.00
16.52,0.00
16.53,0.00
16.54,0.00
16.55,0.00
16.56,0.00
16.57,0.00
16.58,0.00
16.59,0.00
16.60,0.00
16.61,0.00
16.62,0.00
16.63,0.00
16.64,0.00
16.65,0.00
16.66,0.00
16.67,0.00
16.68,0.00
16.69,0.00
16.70,0.00
16.71,0.00
16.72,0.00
16.73,0.00
16.74,0.00
16.75,0.00
16.76,0.00
16.77,0.00
16.78,0.00
16.79,0.00
16.80,0.00
16.81,0.00
16.82,0.00
16.83,0.00
16.84,0.00
16.85,0.00
16.86,0.00
16.87,0.00
16.88,0.00
16.89,0.00
16.90,0.00
16.91,0.00
16.92,0.00
16.93,0.00
16.94,0.00
16.95,0.00
16.96,1.00
16.97,1.00
16.98,1.00
16.99,1.00
17.00,1.00
17.01,1.00
17.02,1.00
17.03,1.00
17.04,1.00
17.05,1.00
17.06,1.00
17.07,1.00
17.08,1.00
17.09,1.00
17.10,1.00
17.11,1.00
17.12,1.00
17.13,1.00
17.14,1.00
17.15,1.00
17.16,1.00
17.17,1.00
17.18,1.00
17.19,1.00
17.20,1.00
17.21,1.00
17.22,1.00
17.23,1.00
17.24,1.00
17.25,1.00
17.26,1.00
17.27,1.00
17.28,1.00
17.29,1.00
17.30,1.00
17.31,1.00
17.32,1.00
17.33,1.00
17.34,1.00
17.35,1.00
17.36,1.00
17.37,1.00
17.38,1.00
17.39,1.00
17.40,1.00
17.41,1.00
17.42,1.00
17.43,1.00
17.44,1.00
17.45,1.00
17.46,1.00
17.47,1.00
17.48,1.00
17.49,1.00
17.50,1.00
